adj_em,adj_o,luck,adj_tempo,sos_adj_em,sos_adj_o,sos_adj_d,nc_sos_adj_em,ncaa_seed,threeptavg,twoptavg,win14pct,ftpct,OffRebGame,DefRebGame,TO_game,T2_adj_em,T2_adj_o,T2_luck,T2_adj_tempo,T2_sos_adj_em,T2_sos_adj_o,T2_sos_adj_d,T2_nc_sos_adj_em,T2_ncaa_seed,T2_threeptavg,T2_twoptavg,T2_win14pct,T2_ftpct,T2_OffRebGame,T2_DefRebGame,T2_TO_game,Team1Win
26.8,115.6,-0.006999999999999999,72.7,8.69,107.2,98.5,8.19,1.0,0.0,0.0,0.0,0.0,15.0,27.0,14.0,20.31,116.5,0.009000000000000001,69.2,11.01,107.4,96.3,3.78,5.0,0.0,0.0,0.0,0.0,11.0,26.0,12.0,1.0
20.31,116.5,0.009000000000000001,69.2,11.01,107.4,96.3,3.78,5.0,0.0,0.0,0.0,0.0,11.0,26.0,12.0,26.8,115.6,-0.006999999999999999,72.7,8.69,107.2,98.5,8.19,1.0,0.0,0.0,0.0,0.0,15.0,27.0,14.0,0.0
28.62,115.0,-0.017,72.2,11.84,108.6,96.8,6.07,2.0,0.0,0.0,0.0,0.0,14.0,26.0,14.0,23.75,115.0,-0.03,70.7,8.85,107.1,98.3,0.64,3.0,0.0,0.0,0.0,0.0,13.0,23.0,14.0,1.0
23.75,115.0,-0.03,70.7,8.85,107.1,98.3,0.64,3.0,0.0,0.0,0.0,0.0,13.0,23.0,14.0,28.62,115.0,-0.017,72.2,11.84,108.6,96.8,6.07,2.0,0.0,0.0,0.0,0.0,14.0,26.0,14.0,0.0
29.18,116.5,0.051,67.7,11.2,108.6,97.4,6.77,1.0,0.0,0.0,1.0,0.0,12.0,24.0,14.0,22.07,114.4,-0.024,61.9,6.46,106.1,99.6,-1.01,5.0,0.0,0.0,0.0,0.0,10.0,22.0,10.0,1.0
22.07,114.4,-0.024,61.9,6.46,106.1,99.6,-1.01,5.0,0.0,0.0,0.0,0.0,10.0,22.0,10.0,29.18,116.5,0.051,67.7,11.2,108.6,97.4,6.77,1.0,0.0,0.0,1.0,0.0,12.0,24.0,14.0,0.0
21.3,120.5,0.07,65.7,7.93,106.1,98.2,-1.45,3.0,0.0,0.0,0.0,0.0,13.0,24.0,13.0,28.61,114.8,-0.023,64.7,7.08,105.5,98.4,-8.24,2.0,0.0,0.0,1.0,0.0,11.0,25.0,15.0,1.0
28.61,114.8,-0.023,64.7,7.08,105.5,98.4,-8.24,2.0,0.0,0.0,1.0,0.0,11.0,25.0,15.0,21.3,120.5,0.07,65.7,7.93,106.1,98.2,-1.45,3.0,0.0,0.0,0.0,0.0,13.0,24.0,13.0,0.0
20.26,110.1,-0.05,63.6,10.11,107.3,97.2,3.2,7.0,0.0,0.0,0.0,0.0,10.0,24.0,14.0,22.0,110.9,-0.078,71.5,8.23,106.6,98.4,-5.29,6.0,0.0,0.0,0.0,0.0,13.0,26.0,14.0,1.0
22.0,110.9,-0.078,71.5,8.23,106.6,98.4,-5.29,6.0,0.0,0.0,0.0,0.0,13.0,26.0,14.0,20.26,110.1,-0.05,63.6,10.11,107.3,97.2,3.2,7.0,0.0,0.0,0.0,0.0,10.0,24.0,14.0,0.0
23.01,112.1,0.034,62.7,9.01,106.7,97.7,-2.32,1.0,0.0,0.0,0.0,0.0,12.0,24.0,11.0,16.09,115.4,0.073,58.6,4.1,104.5,100.4,1.84,12.0,0.0,0.0,0.0,0.0,7.0,20.0,10.0,1.0
16.09,115.4,0.073,58.6,4.1,104.5,100.4,1.84,12.0,0.0,0.0,0.0,0.0,7.0,20.0,10.0,23.01,112.1,0.034,62.7,9.01,106.7,97.7,-2.32,1.0,0.0,0.0,0.0,0.0,12.0,24.0,11.0,0.0
23.28,114.4,0.083,71.0,10.32,106.6,96.3,-3.63,3.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,13.63,107.7,0.051,66.6,8.22,106.0,97.8,-4.71,10.0,0.0,0.0,0.0,0.0,11.0,22.0,15.0,1.0
13.63,107.7,0.051,66.6,8.22,106.0,97.8,-4.71,10.0,0.0,0.0,0.0,0.0,11.0,22.0,15.0,23.28,114.4,0.083,71.0,10.32,106.6,96.3,-3.63,3.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,0.0
23.49,119.3,-0.009000000000000001,69.4,10.36,107.1,96.7,2.16,1.0,0.0,0.0,0.0,0.0,16.0,26.0,13.0,19.54,111.6,0.005,71.2,8.75,107.3,98.6,-3.48,5.0,0.0,0.0,0.0,0.0,14.0,27.0,15.0,1.0
19.54,111.6,0.005,71.2,8.75,107.3,98.6,-3.48,5.0,0.0,0.0,0.0,0.0,14.0,27.0,15.0,23.49,119.3,-0.009000000000000001,69.4,10.36,107.1,96.7,2.16,1.0,0.0,0.0,0.0,0.0,16.0,26.0,13.0,0.0
28.62,115.0,-0.017,72.2,11.84,108.6,96.8,6.07,2.0,0.0,0.0,0.0,0.0,14.0,26.0,14.0,26.8,115.6,-0.006999999999999999,72.7,8.69,107.2,98.5,8.19,1.0,0.0,0.0,0.0,0.0,15.0,27.0,14.0,1.0
26.8,115.6,-0.006999999999999999,72.7,8.69,107.2,98.5,8.19,1.0,0.0,0.0,0.0,0.0,15.0,27.0,14.0,28.62,115.0,-0.017,72.2,11.84,108.6,96.8,6.07,2.0,0.0,0.0,0.0,0.0,14.0,26.0,14.0,0.0
21.3,120.5,0.07,65.7,7.93,106.1,98.2,-1.45,3.0,0.0,0.0,0.0,0.0,13.0,24.0,13.0,29.18,116.5,0.051,67.7,11.2,108.6,97.4,6.77,1.0,0.0,0.0,1.0,0.0,12.0,24.0,14.0,1.0
29.18,116.5,0.051,67.7,11.2,108.6,97.4,6.77,1.0,0.0,0.0,1.0,0.0,12.0,24.0,14.0,21.3,120.5,0.07,65.7,7.93,106.1,98.2,-1.45,3.0,0.0,0.0,0.0,0.0,13.0,24.0,13.0,0.0
23.28,114.4,0.083,71.0,10.32,106.6,96.3,-3.63,3.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,23.01,112.1,0.034,62.7,9.01,106.7,97.7,-2.32,1.0,0.0,0.0,0.0,0.0,12.0,24.0,11.0,1.0
23.01,112.1,0.034,62.7,9.01,106.7,97.7,-2.32,1.0,0.0,0.0,0.0,0.0,12.0,24.0,11.0,23.28,114.4,0.083,71.0,10.32,106.6,96.3,-3.63,3.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,0.0
23.49,119.3,-0.009000000000000001,69.4,10.36,107.1,96.7,2.16,1.0,0.0,0.0,0.0,0.0,16.0,26.0,13.0,20.26,110.1,-0.05,63.6,10.11,107.3,97.2,3.2,7.0,0.0,0.0,0.0,0.0,10.0,24.0,14.0,1.0
20.26,110.1,-0.05,63.6,10.11,107.3,97.2,3.2,7.0,0.0,0.0,0.0,0.0,10.0,24.0,14.0,23.49,119.3,-0.009000000000000001,69.4,10.36,107.1,96.7,2.16,1.0,0.0,0.0,0.0,0.0,16.0,26.0,13.0,0.0
28.62,115.0,-0.017,72.2,11.84,108.6,96.8,6.07,2.0,0.0,0.0,0.0,0.0,14.0,26.0,14.0,21.3,120.5,0.07,65.7,7.93,106.1,98.2,-1.45,3.0,0.0,0.0,0.0,0.0,13.0,24.0,13.0,1.0
21.3,120.5,0.07,65.7,7.93,106.1,98.2,-1.45,3.0,0.0,0.0,0.0,0.0,13.0,24.0,13.0,28.62,115.0,-0.017,72.2,11.84,108.6,96.8,6.07,2.0,0.0,0.0,0.0,0.0,14.0,26.0,14.0,0.0
23.28,114.4,0.083,71.0,10.32,106.6,96.3,-3.63,3.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,23.49,119.3,-0.009000000000000001,69.4,10.36,107.1,96.7,2.16,1.0,0.0,0.0,0.0,0.0,16.0,26.0,13.0,1.0
23.49,119.3,-0.009000000000000001,69.4,10.36,107.1,96.7,2.16,1.0,0.0,0.0,0.0,0.0,16.0,26.0,13.0,23.28,114.4,0.083,71.0,10.32,106.6,96.3,-3.63,3.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,0.0
23.28,114.4,0.083,71.0,10.32,106.6,96.3,-3.63,3.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,28.62,115.0,-0.017,72.2,11.84,108.6,96.8,6.07,2.0,0.0,0.0,0.0,0.0,14.0,26.0,14.0,1.0
28.62,115.0,-0.017,72.2,11.84,108.6,96.8,6.07,2.0,0.0,0.0,0.0,0.0,14.0,26.0,14.0,23.28,114.4,0.083,71.0,10.32,106.6,96.3,-3.63,3.0,0.0,0.0,0.0,0.0,14.0,26.0,13.0,0.0
-9.35,98.9,0.005,70.9,-9.84,96.9,106.7,1.67,16.0,0.0,0.0,0.0,0.0,11.0,22.0,16.0,-7.01,97.7,0.055,63.4,-11.5,95.4,106.9,-9.88,16.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,1.0
-7.01,97.7,0.055,63.4,-11.5,95.4,106.9,-9.88,16.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,-9.35,98.9,0.005,70.9,-9.84,96.9,106.7,1.67,16.0,0.0,0.0,0.0,0.0,11.0,22.0,16.0,0.0
16.5,114.7,0.004,64.7,11.2,109.1,97.9,6.59,8.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,14.33,109.1,0.046,65.2,2.54,105.1,102.5,2.25,9.0,0.0,0.0,0.0,0.0,13.0,22.0,12.0,1.0
14.33,109.1,0.046,65.2,2.54,105.1,102.5,2.25,9.0,0.0,0.0,0.0,0.0,13.0,22.0,12.0,16.5,114.7,0.004,64.7,11.2,109.1,97.9,6.59,8.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,0.0
28.3,117.8,0.012,68.2,8.93,107.7,98.8,-2.05,2.0,0.0,0.0,0.0,0.0,15.0,29.0,13.0,-1.37,101.0,0.113,63.9,-8.08,97.4,105.5,-2.5,15.0,0.0,0.0,1.0,0.0,11.0,24.0,12.0,1.0
-1.37,101.0,0.113,63.9,-8.08,97.4,105.5,-2.5,15.0,0.0,0.0,1.0,0.0,11.0,24.0,12.0,28.3,117.8,0.012,68.2,8.93,107.7,98.8,-2.05,2.0,0.0,0.0,0.0,0.0,15.0,29.0,13.0,0.0
11.36,113.0,0.091,63.2,5.83,106.4,100.6,-0.62,7.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,9.75,108.1,0.084,62.2,3.26,105.6,102.3,-1.55,10.0,0.0,0.0,0.0,0.0,12.0,25.0,14.0,1.0
9.75,108.1,0.084,62.2,3.26,105.6,102.3,-1.55,10.0,0.0,0.0,0.0,0.0,12.0,25.0,14.0,11.36,113.0,0.091,63.2,5.83,106.4,100.6,-0.62,7.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,0.0
32.33,120.8,-0.027999999999999997,67.7,12.59,109.5,96.9,2.42,1.0,0.0,0.0,0.0,0.0,13.0,22.0,14.0,-10.72,93.8,0.023,61.4,-12.06,94.6,106.7,0.53,16.0,0.0,0.0,1.0,0.0,11.0,22.0,17.0,1.0
-10.72,93.8,0.023,61.4,-12.06,94.6,106.7,0.53,16.0,0.0,0.0,1.0,0.0,11.0,22.0,17.0,32.33,120.8,-0.027999999999999997,67.7,12.59,109.5,96.9,2.42,1.0,0.0,0.0,0.0,0.0,13.0,22.0,14.0,0.0
25.34,120.8,0.013000000000000001,66.6,3.28,105.5,102.2,7.0,2.0,0.0,0.0,1.0,0.0,11.0,27.0,13.0,0.53,100.1,0.068,69.2,-1.31,104.7,106.0,0.85,15.0,0.0,0.0,1.0,0.0,11.0,26.0,16.0,1.0
0.53,100.1,0.068,69.2,-1.31,104.7,106.0,0.85,15.0,0.0,0.0,1.0,0.0,11.0,26.0,16.0,25.34,120.8,0.013000000000000001,66.6,3.28,105.5,102.2,7.0,2.0,0.0,0.0,1.0,0.0,11.0,27.0,13.0,0.0
13.38,109.1,0.012,65.0,-1.77,103.2,105.0,1.31,12.0,0.0,0.0,1.0,0.0,12.0,22.0,13.0,18.26,116.9,-0.023,65.9,9.6,107.9,98.3,0.08,5.0,0.0,0.0,0.0,0.0,10.0,24.0,14.0,1.0
18.26,116.9,-0.023,65.9,9.6,107.9,98.3,0.08,5.0,0.0,0.0,0.0,0.0,10.0,24.0,14.0,13.38,109.1,0.012,65.0,-1.77,103.2,105.0,1.31,12.0,0.0,0.0,1.0,0.0,12.0,22.0,13.0,0.0
19.81,110.9,-0.009000000000000001,71.1,14.09,112.1,98.0,-1.13,4.0,0.0,0.0,1.0,0.0,15.0,25.0,15.0,14.69,112.5,0.046,68.2,4.31,104.2,99.9,-6.38,13.0,0.0,0.0,0.0,0.0,10.0,24.0,13.0,1.0
14.69,112.5,0.046,68.2,4.31,104.2,99.9,-6.38,13.0,0.0,0.0,0.0,0.0,10.0,24.0,13.0,19.81,110.9,-0.009000000000000001,71.1,14.09,112.1,98.0,-1.13,4.0,0.0,0.0,1.0,0.0,15.0,25.0,15.0,0.0
20.27,112.3,-0.039,68.7,7.09,107.6,100.5,4.97,10.0,0.0,0.0,1.0,0.0,13.0,25.0,13.0,15.66,117.2,-0.013999999999999999,64.0,8.92,107.1,98.2,7.6,7.0,0.0,0.0,0.0,0.0,9.0,21.0,14.0,1.0
15.66,117.2,-0.013999999999999999,64.0,8.92,107.1,98.2,7.6,7.0,0.0,0.0,0.0,0.0,9.0,21.0,14.0,20.27,112.3,-0.039,68.7,7.09,107.6,100.5,4.97,10.0,0.0,0.0,1.0,0.0,13.0,25.0,13.0,0.0
23.23,117.4,-0.091,70.9,13.85,110.2,96.4,2.76,6.0,0.0,0.0,0.0,0.0,15.0,24.0,15.0,15.42,111.4,0.025,51.9,0.58,103.3,102.8,-10.49,11.0,0.0,0.0,0.0,0.0,6.0,15.0,10.0,1.0
15.42,111.4,0.025,51.9,0.58,103.3,102.8,-10.49,11.0,0.0,0.0,0.0,0.0,6.0,15.0,10.0,23.23,117.4,-0.091,70.9,13.85,110.2,96.4,2.76,6.0,0.0,0.0,0.0,0.0,15.0,24.0,15.0,0.0
17.35,112.3,-0.004,65.4,7.85,107.2,99.4,-1.14,8.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,16.18,118.5,-0.07200000000000001,73.0,5.72,106.7,101.0,4.6,9.0,0.0,0.0,0.0,0.0,13.0,25.0,14.0,1.0
16.18,118.5,-0.07200000000000001,73.0,5.72,106.7,101.0,4.6,9.0,0.0,0.0,0.0,0.0,13.0,25.0,14.0,17.35,112.3,-0.004,65.4,7.85,107.2,99.4,-1.14,8.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,0.0
27.66,118.9,0.06,66.1,6.99,107.1,100.1,8.86,1.0,0.0,0.0,0.0,0.0,9.0,23.0,11.0,-2.5,98.3,0.0,67.5,-5.73,100.5,106.2,5.71,16.0,0.0,0.0,1.0,0.0,13.0,24.0,15.0,1.0
-2.5,98.3,0.0,67.5,-5.73,100.5,106.2,5.71,16.0,0.0,0.0,1.0,0.0,13.0,24.0,15.0,27.66,118.9,0.06,66.1,6.99,107.1,100.1,8.86,1.0,0.0,0.0,0.0,0.0,9.0,23.0,11.0,0.0
22.52,111.9,0.051,64.5,3.76,105.9,102.2,-1.79,1.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,-7.69,98.0,0.10300000000000001,68.7,-7.71,99.1,106.8,-5.14,16.0,0.0,0.0,1.0,0.0,12.0,25.0,17.0,1.0
-7.69,98.0,0.10300000000000001,68.7,-7.71,99.1,106.8,-5.14,16.0,0.0,0.0,1.0,0.0,12.0,25.0,17.0,22.52,111.9,0.051,64.5,3.76,105.9,102.2,-1.79,1.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,0.0
16.34,113.1,0.086,65.7,7.88,107.4,99.6,-4.61,5.0,0.0,0.0,0.0,0.0,13.0,24.0,12.0,15.64,113.0,0.02,65.9,7.13,108.1,101.0,6.41,12.0,0.0,0.0,0.0,0.0,9.0,23.0,14.0,1.0
15.64,113.0,0.02,65.9,7.13,108.1,101.0,6.41,12.0,0.0,0.0,0.0,0.0,9.0,23.0,14.0,16.34,113.1,0.086,65.7,7.88,107.4,99.6,-4.61,5.0,0.0,0.0,0.0,0.0,13.0,24.0,12.0,0.0
21.54,115.6,0.038,64.7,9.27,109.1,99.8,0.8,3.0,0.0,0.0,0.0,0.0,16.0,25.0,11.0,4.86,106.3,0.033,56.4,-4.32,100.2,104.6,-0.07,14.0,0.0,0.0,1.0,0.0,8.0,22.0,13.0,1.0
4.86,106.3,0.033,56.4,-4.32,100.2,104.6,-0.07,14.0,0.0,0.0,1.0,0.0,8.0,22.0,13.0,21.54,115.6,0.038,64.7,9.27,109.1,99.8,0.8,3.0,0.0,0.0,0.0,0.0,16.0,25.0,11.0,0.0
17.11,111.4,0.01,66.7,8.29,108.4,100.1,2.29,8.0,0.0,0.0,0.0,0.0,11.0,22.0,12.0,14.25,112.7,0.015,69.7,5.72,105.0,99.3,2.66,9.0,0.0,0.0,0.0,0.0,14.0,26.0,15.0,1.0
14.25,112.7,0.015,69.7,5.72,105.0,99.3,2.66,9.0,0.0,0.0,0.0,0.0,14.0,26.0,15.0,17.11,111.4,0.01,66.7,8.29,108.4,100.1,2.29,8.0,0.0,0.0,0.0,0.0,11.0,22.0,12.0,0.0
21.69,121.6,-0.019,70.4,13.52,109.6,96.1,1.79,4.0,0.0,0.0,0.0,0.0,14.0,23.0,15.0,9.09,105.6,0.076,64.4,-0.29,102.3,102.6,0.29,13.0,0.0,0.0,1.0,0.0,12.0,25.0,16.0,1.0
9.09,105.6,0.076,64.4,-0.29,102.3,102.6,0.29,13.0,0.0,0.0,1.0,0.0,12.0,25.0,16.0,21.69,121.6,-0.019,70.4,13.52,109.6,96.1,1.79,4.0,0.0,0.0,0.0,0.0,14.0,23.0,15.0,0.0
15.42,110.5,0.045,62.6,7.21,106.2,99.0,-2.14,6.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,14.13,110.1,0.064,58.8,4.45,106.8,102.3,-0.97,11.0,0.0,0.0,0.0,0.0,10.0,24.0,14.0,1.0
14.13,110.1,0.064,58.8,4.45,106.8,102.3,-0.97,11.0,0.0,0.0,0.0,0.0,10.0,24.0,14.0,15.42,110.5,0.045,62.6,7.21,106.2,99.0,-2.14,6.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,0.0
21.56,116.1,0.003,66.7,5.62,105.6,100.0,-0.28,4.0,0.0,0.0,0.0,0.0,13.0,24.0,12.0,8.6,104.4,0.016,73.2,-2.39,102.2,104.6,0.64,13.0,0.0,0.0,1.0,0.0,12.0,25.0,16.0,1.0
8.6,104.4,0.016,73.2,-2.39,102.2,104.6,0.64,13.0,0.0,0.0,1.0,0.0,12.0,25.0,16.0,21.56,116.1,0.003,66.7,5.62,105.6,100.0,-0.28,4.0,0.0,0.0,0.0,0.0,13.0,24.0,12.0,0.0
24.69,113.5,0.008,69.1,13.74,110.8,97.1,0.97,3.0,0.0,0.0,0.0,0.0,11.0,26.0,15.0,8.78,107.4,0.022000000000000002,64.8,2.45,103.9,101.4,-1.91,14.0,0.0,0.0,1.0,0.0,8.0,25.0,12.0,1.0
8.78,107.4,0.022000000000000002,64.8,2.45,103.9,101.4,-1.91,14.0,0.0,0.0,1.0,0.0,8.0,25.0,12.0,24.69,113.5,0.008,69.1,13.74,110.8,97.1,0.97,3.0,0.0,0.0,0.0,0.0,11.0,26.0,15.0,0.0
22.11,117.8,0.055,63.5,8.13,107.7,99.5,2.52,5.0,0.0,0.0,0.0,0.0,12.0,22.0,12.0,10.62,110.5,0.064,68.7,-3.8,103.1,106.9,1.25,12.0,0.0,0.0,1.0,0.0,12.0,25.0,13.0,1.0
10.62,110.5,0.064,68.7,-3.8,103.1,106.9,1.25,12.0,0.0,0.0,1.0,0.0,12.0,25.0,13.0,22.11,117.8,0.055,63.5,8.13,107.7,99.5,2.52,5.0,0.0,0.0,0.0,0.0,12.0,22.0,12.0,0.0
20.89,112.3,0.017,69.4,10.39,109.2,98.8,6.53,4.0,0.0,0.0,0.0,0.0,12.0,26.0,14.0,10.39,107.5,0.037000000000000005,64.6,-0.52,103.6,104.1,-2.97,13.0,0.0,0.0,1.0,0.0,13.0,22.0,12.0,1.0
10.39,107.5,0.037000000000000005,64.6,-0.52,103.6,104.1,-2.97,13.0,0.0,0.0,1.0,0.0,13.0,22.0,12.0,20.89,112.3,0.017,69.4,10.39,109.2,98.8,6.53,4.0,0.0,0.0,0.0,0.0,12.0,26.0,14.0,0.0
23.35,113.5,0.031,66.1,8.97,108.3,99.3,3.47,1.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,-9.35,98.9,0.005,70.9,-9.84,96.9,106.7,1.67,16.0,0.0,0.0,0.0,0.0,11.0,22.0,16.0,1.0
-9.35,98.9,0.005,70.9,-9.84,96.9,106.7,1.67,16.0,0.0,0.0,0.0,0.0,11.0,22.0,16.0,23.35,113.5,0.031,66.1,8.97,108.3,99.3,3.47,1.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,0.0
16.17,111.8,0.012,66.6,5.55,105.7,100.2,1.83,7.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,15.02,109.7,0.0,65.5,6.15,105.8,99.6,-8.05,10.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,1.0
15.02,109.7,0.0,65.5,6.15,105.8,99.6,-8.05,10.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,16.17,111.8,0.012,66.6,5.55,105.7,100.2,1.83,7.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,0.0
21.74,114.7,0.021,68.1,6.38,106.3,99.9,-1.89,2.0,0.0,0.0,0.0,0.0,14.0,26.0,15.0,-3.99,98.1,0.11199999999999999,66.0,-6.71,100.6,107.3,2.53,15.0,0.0,0.0,0.0,0.0,9.0,24.0,13.0,1.0
-3.99,98.1,0.11199999999999999,66.0,-6.71,100.6,107.3,2.53,15.0,0.0,0.0,0.0,0.0,9.0,24.0,13.0,21.74,114.7,0.021,68.1,6.38,106.3,99.9,-1.89,2.0,0.0,0.0,0.0,0.0,14.0,26.0,15.0,0.0
23.98,119.1,-0.07200000000000001,62.1,12.81,109.5,96.7,-0.59,3.0,0.0,0.0,0.0,0.0,10.0,23.0,13.0,10.23,109.2,0.006,69.1,0.84,103.8,103.0,10.92,14.0,0.0,0.0,1.0,0.0,11.0,21.0,14.0,1.0
10.23,109.2,0.006,69.1,0.84,103.8,103.0,10.92,14.0,0.0,0.0,1.0,0.0,11.0,21.0,14.0,23.98,119.1,-0.07200000000000001,62.1,12.81,109.5,96.7,-0.59,3.0,0.0,0.0,0.0,0.0,10.0,23.0,13.0,0.0
27.37,118.5,0.028999999999999998,64.8,7.56,107.7,100.1,-5.55,2.0,0.0,0.0,1.0,0.0,11.0,24.0,13.0,3.09,105.4,0.013999999999999999,64.5,-0.25,103.3,103.5,7.22,15.0,0.0,0.0,1.0,0.0,9.0,21.0,15.0,1.0
3.09,105.4,0.013999999999999999,64.5,-0.25,103.3,103.5,7.22,15.0,0.0,0.0,1.0,0.0,9.0,21.0,15.0,27.37,118.5,0.028999999999999998,64.8,7.56,107.7,100.1,-5.55,2.0,0.0,0.0,1.0,0.0,11.0,24.0,13.0,0.0
8.93,108.6,0.096,63.6,0.28,103.4,103.1,3.56,12.0,0.0,0.0,1.0,0.0,9.0,24.0,14.0,18.32,112.3,0.003,65.0,8.8,107.9,99.1,4.05,5.0,0.0,0.0,0.0,0.0,11.0,21.0,14.0,1.0
18.32,112.3,0.003,65.0,8.8,107.9,99.1,4.05,5.0,0.0,0.0,0.0,0.0,11.0,21.0,14.0,8.93,108.6,0.096,63.6,0.28,103.4,103.1,3.56,12.0,0.0,0.0,1.0,0.0,9.0,24.0,14.0,0.0
25.91,114.1,-0.027999999999999997,59.7,5.97,106.4,100.5,-8.2,3.0,0.0,0.0,0.0,0.0,12.0,23.0,12.0,5.91,103.3,0.087,62.6,-5.87,101.4,107.2,-3.79,14.0,0.0,0.0,1.0,0.0,12.0,23.0,15.0,1.0
5.91,103.3,0.087,62.6,-5.87,101.4,107.2,-3.79,14.0,0.0,0.0,1.0,0.0,12.0,23.0,15.0,25.91,114.1,-0.027999999999999997,59.7,5.97,106.4,100.5,-8.2,3.0,0.0,0.0,0.0,0.0,12.0,23.0,12.0,0.0
13.63,108.1,0.019,70.7,5.34,105.8,100.4,1.6,9.0,0.0,0.0,0.0,0.0,12.0,22.0,13.0,10.78,113.1,0.031,73.5,6.16,106.6,100.4,2.14,8.0,0.0,0.0,0.0,0.0,12.0,23.0,15.0,1.0
10.78,113.1,0.031,73.5,6.16,106.6,100.4,2.14,8.0,0.0,0.0,0.0,0.0,12.0,23.0,15.0,13.63,108.1,0.019,70.7,5.34,105.8,100.4,1.6,9.0,0.0,0.0,0.0,0.0,12.0,22.0,13.0,0.0
18.64,113.6,-0.002,65.0,7.87,108.0,100.1,-6.57,6.0,0.0,0.0,0.0,0.0,11.0,24.0,12.0,16.29,114.3,0.037000000000000005,65.6,-0.63,103.5,104.1,-1.21,11.0,0.0,0.0,1.0,0.0,14.0,23.0,13.0,1.0
16.29,114.3,0.037000000000000005,65.6,-0.63,103.5,104.1,-1.21,11.0,0.0,0.0,1.0,0.0,14.0,23.0,13.0,18.64,113.6,-0.002,65.0,7.87,108.0,100.1,-6.57,6.0,0.0,0.0,0.0,0.0,11.0,24.0,12.0,0.0
25.74,116.0,-0.001,60.7,8.34,108.0,99.7,3.63,6.0,0.0,0.0,1.0,0.0,11.0,21.0,9.0,15.07,105.9,-0.06,62.7,6.95,107.2,100.2,7.66,11.0,0.0,0.0,0.0,0.0,11.0,23.0,13.0,1.0
15.07,105.9,-0.06,62.7,6.95,107.2,100.2,7.66,11.0,0.0,0.0,0.0,0.0,11.0,23.0,13.0,25.74,116.0,-0.001,60.7,8.34,108.0,99.7,3.63,6.0,0.0,0.0,1.0,0.0,11.0,21.0,9.0,0.0
20.16,113.8,-0.022000000000000002,64.1,7.19,107.5,100.3,2.75,7.0,0.0,0.0,1.0,0.0,11.0,23.0,12.0,20.44,107.1,-0.079,67.4,7.09,107.0,99.9,4.23,10.0,0.0,0.0,0.0,0.0,11.0,26.0,13.0,1.0
20.44,107.1,-0.079,67.4,7.09,107.0,99.9,4.23,10.0,0.0,0.0,0.0,0.0,11.0,26.0,13.0,20.16,113.8,-0.022000000000000002,64.1,7.19,107.5,100.3,2.75,7.0,0.0,0.0,1.0,0.0,11.0,23.0,12.0,0.0
16.5,114.7,0.004,64.7,11.2,109.1,97.9,6.59,8.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,22.52,111.9,0.051,64.5,3.76,105.9,102.2,-1.79,1.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,1.0
22.52,111.9,0.051,64.5,3.76,105.9,102.2,-1.79,1.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,16.5,114.7,0.004,64.7,11.2,109.1,97.9,6.59,8.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,0.0
28.3,117.8,0.012,68.2,8.93,107.7,98.8,-2.05,2.0,0.0,0.0,0.0,0.0,15.0,29.0,13.0,11.36,113.0,0.091,63.2,5.83,106.4,100.6,-0.62,7.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,1.0
11.36,113.0,0.091,63.2,5.83,106.4,100.6,-0.62,7.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,28.3,117.8,0.012,68.2,8.93,107.7,98.8,-2.05,2.0,0.0,0.0,0.0,0.0,15.0,29.0,13.0,0.0
